epoch,train_loss,val_loss,lr,time
1,0.03818207429253125,0.0003716207875676322,0.0001,79.54274201393127
2,0.007286742129415976,0.0010397628920904335,0.0001,77.28992223739624
3,0.005309687224762602,0.00039763203088393677,0.0001,75.74207210540771
4,0.004329428579917098,0.0005300131603857769,0.0001,76.23536014556885
5,0.0034419608682149656,0.00044389046804888357,0.0001,87.81154179573059
6,0.002674011310739736,0.0004359236312081123,0.0001,82.37106609344482
7,0.0020608642784423485,0.00045442858386505536,5e-05,77.94836401939392
8,0.001651678856805659,0.0004044113829368943,5e-05,81.89319849014282
9,0.0014034325572624326,0.0004071996017107291,5e-05,75.92357587814331
10,0.001196439816288083,0.0005090759056633398,5e-05,76.11340475082397
11,0.0010292415795154167,0.00042328487628090006,5e-05,78.2470064163208
12,0.0008767295974660354,0.0004326046920235755,5e-05,83.80022168159485
13,0.0007626095169688487,0.00046050185622416025,2.5e-05,76.8235809803009
14,0.0006889130815929443,0.00043581267178711063,2.5e-05,76.38989615440369
15,0.0006522405674029981,0.00040288131455396345,2.5e-05,75.88053846359253
16,0.0006189097861346575,0.00040848580389800317,2.5e-05,76.41859817504883
17,0.0005884581302247801,0.00044306889803256164,2.5e-05,81.03261518478394
18,0.0005607645438408804,0.0004215003964131644,2.5e-05,80.206214427948
19,0.0005312520494408811,0.0004330881263179382,1.25e-05,77.4284462928772
20,0.0005049054247731442,0.00039248977909613455,1.25e-05,76.76159739494324
21,0.0004921305656671566,0.00039522773296564375,1.25e-05,77.27619338035583
