epoch,train_loss,val_loss,lr,time
0,0.013473601342434902,0.0008425758254221149,0.0001,195.9530737400055
1,0.004721555306967099,0.00047071249064568275,0.0001,192.21526837348938
2,0.0031847793737656447,0.0008922372848275236,0.0001,203.85218787193298
3,0.0023829307283888363,0.0004566130298185372,0.0001,193.38132524490356
4,0.0017382051704072977,0.00025843666340075806,0.0001,194.56717109680176
5,0.0012461655114606924,0.00021020892035742098,0.0001,190.9934139251709
6,0.0009081271337481656,0.0002082405190287304,0.0001,190.54711627960205
7,0.0006778968494160235,0.00023840514710781225,0.0001,195.47376108169556
8,0.00047549867670762525,0.0007411761601633705,0.0001,197.75786113739014
9,0.0003676837999121582,0.0013799420312190554,0.0001,201.86710572242737
10,0.00030095140139525616,0.0032065638451871875,0.0001,193.5547456741333
11,0.00025116867145307567,0.0038411669831815874,0.0001,195.81964206695557
12,0.00022628924234454085,0.002946334259158522,0.0001,194.83669137954712
13,0.00018179471889480302,0.0035609704108439154,5e-05,193.2936933040619
14,0.0001658929069237979,0.002985110341648164,5e-05,208.69645619392395
15,0.00015683512100334932,0.0026089959401038635,5e-05,195.80613207817078
16,0.0001515099997262252,0.0027664080104093727,5e-05,194.18783569335938
17,0.00013929778884180484,0.0027800577674165247,5e-05,194.53424525260925
18,0.00013133419324658753,0.0024829723464284263,5e-05,193.42783451080322
19,0.00011696878822424286,0.0021051014995937664,2.5e-05,193.45345187187195
20,0.00011480484828600655,0.0022225383406672895,2.5e-05,195.08414459228516
21,0.0001091183866280615,0.002151795812070301,2.5e-05,193.8881230354309
22,0.00010655962203442483,0.002021359498327453,2.5e-05,195.13074159622192
23,0.0001057550871606374,0.0018550922462402973,2.5e-05,194.12493348121643
24,0.00010371587058464708,0.001855119399275935,2.5e-05,191.51702165603638
25,9.449725295580025e-05,0.001857127678342322,1.25e-05,189.0482473373413
26,9.351613523024367e-05,0.001998341786591226,1.25e-05,194.39586305618286
