epoch,train_loss,val_loss,lr,time
1,0.025271056209160255,0.00042301370363228435,0.0001,90.31319308280945
2,0.0059482827593530406,0.0005506165898983773,0.0001,107.87980532646179
3,0.0042043882542949235,0.0004046273975472332,0.0001,105.63441252708435
4,0.003220514417190421,0.0008642563919032464,0.0001,105.86057686805725
5,0.0025048411905804354,0.00040464217773017566,0.0001,105.88556385040283
6,0.0019047197664782902,0.00039692198304611386,0.0001,105.93568229675293
7,0.001435658287596603,0.00042171162345312866,0.0001,104.77381491661072
8,0.0010836583614801942,0.000404851946028188,0.0001,107.01726865768433
9,0.0008330893989338193,0.00042634697450197697,0.0001,104.75097799301147
10,0.0006616215714259489,0.0004142969149231525,0.0001,108.0767240524292
11,0.0005601282515298075,0.00042217583998201233,0.0001,106.23011755943298
12,0.0005053355611376298,0.0004221332347134378,5e-05,109.98128938674927
13,0.0004776084816983981,0.00039865591346070506,5e-05,107.80285143852234
14,0.0004627648126248602,0.00044840054739289236,5e-05,105.1019299030304
15,0.00043776607250640715,0.0005032864193292478,5e-05,106.22572541236877
16,0.0003835459678116274,0.0004386542245149532,5e-05,107.07068586349487
17,0.00033721050390020174,0.0006384327249665268,5e-05,109.29809498786926
18,0.00033827728979669576,0.0007189870058337771,2.5e-05,109.43205976486206
19,0.0002593235503036391,0.0005938710928036166,2.5e-05,107.73201489448547
20,0.00023893460250970142,0.0006267109680644187,2.5e-05,107.02357053756714
21,0.0002411526242832707,0.0006115588236874452,2.5e-05,107.5603334903717
22,0.00022298003251531722,0.0007006270866547527,2.5e-05,106.13614296913147
23,0.00022990730342576038,0.00045484824456986874,2.5e-05,108.79353165626526
24,0.00021821435194125985,0.0005307385087995883,1.25e-05,106.38561725616455
25,0.0002037235382010003,0.0006978904336134041,1.25e-05,106.49373960494995
26,0.0002017577082570741,0.0006571049109304427,1.25e-05,107.51520562171936
