epoch,train_loss,val_loss,lr,time
1,0.001636458679104922,0.001665403468728681,0.0001,70.44786334037781
2,0.0009109577982060309,0.0017765649536464463,0.0001,70.03221940994263
3,0.0009051086882617892,0.0023644944574778325,0.0001,70.37100124359131
4,0.0006040332201241057,0.00303872914896828,0.0001,71.22944784164429
5,0.0007610564964474547,0.0034837962958440415,0.0001,81.89747405052185
6,0.0006047317792614977,0.0044537705944343595,0.0001,71.79897832870483
7,0.0005819137434538588,0.004705101761636103,5e-05,71.1144769191742
8,0.00036972489107664263,0.004916310900551438,5e-05,70.72304630279541
9,0.000401931570688456,0.004737255822544384,5e-05,70.05973076820374
10,0.00031667493754685425,0.0062774240025461345,5e-05,70.3543119430542
11,0.0002745197127793576,0.005852349288671824,5e-05,70.60360789299011
12,0.00023611944549513757,0.006200801045124275,5e-05,70.45194125175476
13,0.0001994629856305207,0.0060761699160371335,2.5e-05,70.85191583633423
14,0.0001599704353369979,0.006098040572171437,2.5e-05,70.71279168128967
15,0.00014617557274461583,0.005217421602603787,2.5e-05,69.9790894985199
16,0.0001384057100434208,0.005178199434738003,2.5e-05,70.37460660934448
17,0.00012820050724862852,0.005127536988404427,2.5e-05,69.73422932624817
18,0.00012038278339414545,0.00532326941579797,2.5e-05,75.24917078018188
19,0.00011528019809711637,0.004636886507024866,1.25e-05,76.79136991500854
20,0.00010554140886539499,0.005116598497448744,1.25e-05,70.67070531845093
21,0.00010178183916266836,0.004862535486185536,1.25e-05,70.65699100494385
