epoch,train_loss,val_loss,lr,time
1,0.0053733672717954425,0.0018980826413443148,0.0001,71.8104236125946
2,0.004538691847457503,0.0022400059809195585,0.0001,86.24758839607239
3,0.0039048856360145053,0.0010168004319812342,0.0001,89.31001305580139
4,0.003402035194533005,0.0010726806982351686,0.0001,90.406320810318
5,0.0026527047616396334,0.001713876683154244,0.0001,56.10835862159729
6,0.002201957637916725,0.0022527389730864857,0.0001,55.59052920341492
7,0.0017173346532147122,0.0022495458987962787,0.0001,55.681342124938965
8,0.0017599383531382107,0.004690672078889,0.0001,55.59492492675781
9,0.001277882579700969,0.0018868110080139339,5e-05,55.481367111206055
10,0.0009069207142704002,0.0032131162474003565,5e-05,55.59428143501282
11,0.0007524529382050002,0.002585153063585202,5e-05,55.34824323654175
12,0.00067800999077517,0.004827295991469457,5e-05,55.48299956321716
13,0.0006409540164061621,0.003132254888899695,5e-05,56.164016008377075
14,0.0005150110763294407,0.004236189025364508,5e-05,55.376766204833984
15,0.00042958949754879,0.005137597571407996,2.5e-05,55.59960651397705
16,0.0003334369917502011,0.006282856913879787,2.5e-05,55.4059956073761
17,0.0003077227835916734,0.0066887033035720024,2.5e-05,55.31850218772888
18,0.00028309856435685576,0.0062328618896179125,2.5e-05,55.31881070137024
19,0.00025634407662196684,0.006811203377633319,2.5e-05,55.324063301086426
20,0.0002384264696664429,0.005976057178417672,2.5e-05,55.26027822494507
21,0.00022400206967694306,0.006332685239552584,1.25e-05,55.20776915550232
22,0.00020012022861049908,0.00652592555001129,1.25e-05,55.12527513504028
23,0.00019363119778241316,0.0061856217243315215,1.25e-05,55.3756206035614
